,date,type,year,avg_price,size,nb_sold
14,24-09-2017,conventional,2017,1.75,small,1384407.83
15,17-09-2017,conventional,2017,1.66,large,1369417.02
16,10-09-2017,conventional,2017,1.6,extra_large,1534772.16
17,03-09-2017,conventional,2017,1.58,extra_large,1531392.1
18,27-08-2017,conventional,2017,1.37,extra_large,1822828.12
19,20-08-2017,conventional,2017,1.53,small,1548298.16
20,13-08-2017,conventional,2017,1.43,large,1739844.71
21,06-08-2017,conventional,2017,1.43,extra_large,1762012.56
22,30-07-2017,conventional,2017,1.46,medium,1718325.16
23,23-07-2017,conventional,2017,1.39,small,1854451.3
24,16-07-2017,conventional,2017,1.38,extra_large,1843260.04
25,09-07-2017,conventional,2017,1.32,medium,2106705.01
26,02-07-2017,conventional,2017,1.31,medium,2223310.81
27,25-06-2017,conventional,2017,1.35,large,2035318.57
28,18-06-2017,conventional,2017,1.35,large,1993421.09
29,11-06-2017,conventional,2017,1.31,large,2120488.01
30,04-06-2017,conventional,2017,1.31,small,2136102.71
31,28-05-2017,conventional,2017,1.38,small,1975524.7
32,21-05-2017,conventional,2017,1.33,medium,1840889.79
33,14-05-2017,conventional,2017,1.33,small,1894833.35
34,07-05-2017,conventional,2017,1.13,small,2617237.35
35,30-04-2017,conventional,2017,1.19,extra_large,2080438.13
36,23-04-2017,conventional,2017,1.18,extra_large,2143445.39
37,16-04-2017,conventional,2017,1.35,medium,1808002.16
38,09-04-2017,conventional,2017,1.28,small,1868022.01
39,02-04-2017,conventional,2017,1.29,medium,1818148.12
40,26-03-2017,conventional,2017,1.33,small,1704624.12
41,19-03-2017,conventional,2017,1.3,small,1679882.22
42,12-03-2017,conventional,2017,1.29,small,1602700.69
43,05-03-2017,conventional,2017,1.25,large,1601599.81
44,26-02-2017,conventional,2017,1.05,large,2008263.47
45,19-02-2017,conventional,2017,0.96,large,2087617.13
46,12-02-2017,conventional,2017,0.94,medium,2097983.48
47,05-02-2017,conventional,2017,0.76,small,3575499.21
48,29-01-2017,conventional,2017,1.06,medium,2057899.39
49,22-01-2017,conventional,2017,1.09,large,1812652.88
50,15-01-2017,conventional,2017,1.05,medium,2064194.02
51,08-01-2017,conventional,2017,1.06,medium,1890389.78
52,01-01-2017,conventional,2017,0.83,medium,2382742.62
0,31-12-2017,conventional,2017,0.89,medium,614950.95
1,24-12-2017,conventional,2017,1.33,extra_large,407742.01
2,17-12-2017,conventional,2017,1.31,large,430915
3,10-12-2017,conventional,2017,1.29,medium,424741.73
4,03-12-2017,conventional,2017,0.88,medium,777430
5,26-11-2017,conventional,2017,1.48,extra_large,336192
6,19-11-2017,conventional,2017,1.53,small,350149
7,12-11-2017,conventional,2017,1.11,extra_large,593320
8,05-11-2017,conventional,2017,1.03,medium,681564.98
9,29-10-2017,conventional,2017,1.29,extra_large,520629.7
10,22-10-2017,conventional,2017,1.36,large,511400.66
11,15-10-2017,conventional,2017,1.25,extra_large,546932.09
12,08-10-2017,conventional,2017,1.9,large,363427.67
13,01-10-2017,conventional,2017,1.84,medium,362296.15
14,24-09-2017,conventional,2017,1.82,extra_large,354180.85
15,17-09-2017,conventional,2017,1.83,extra_large,378220.95
16,10-09-2017,conventional,2017,1.87,small,384536.99
17,03-09-2017,conventional,2017,1.76,large,415130.61
18,27-08-2017,conventional,2017,1.34,extra_large,597580.17
19,20-08-2017,conventional,2017,1.32,large,671617.66
20,13-08-2017,conventional,2017,1.71,large,432923.79
21,06-08-2017,conventional,2017,1.58,medium,540879.33
22,30-07-2017,conventional,2017,1.34,extra_large,575652.16
23,23-07-2017,conventional,2017,1.15,small,606128.4
24,16-07-2017,conventional,2017,1.38,extra_large,530468.65
25,09-07-2017,conventional,2017,0.7,large,1136070.26
26,02-07-2017,conventional,2017,0.99,small,767074.64
27,25-06-2017,conventional,2017,0.96,small,803349.86
28,18-06-2017,conventional,2017,0.97,large,755535.79
29,11-06-2017,conventional,2017,1,small,718937.65
30,04-06-2017,conventional,2017,1.12,extra_large,698957.23
31,28-05-2017,conventional,2017,0.97,small,820850.36
32,21-05-2017,conventional,2017,1.01,small,750346.5
33,14-05-2017,conventional,2017,0.95,extra_large,765147.43
34,07-05-2017,conventional,2017,0.91,medium,933826.15
35,30-04-2017,conventional,2017,0.84,large,940104.32
36,23-04-2017,conventional,2017,0.91,large,756075.76
37,16-04-2017,conventional,2017,0.98,extra_large,743878.59
38,09-04-2017,conventional,2017,1.08,small,713478.54
39,02-04-2017,conventional,2017,1.12,medium,672306.68
40,26-03-2017,conventional,2017,1.12,large,629914.06
41,19-03-2017,conventional,2017,1.11,extra_large,634212.88
42,12-03-2017,conventional,2017,0.84,extra_large,922940.33
43,05-03-2017,conventional,2017,0.89,medium,770551.84
44,26-02-2017,conventional,2017,0.7,small,877633.92
45,19-02-2017,conventional,2017,0.76,medium,869425.93
46,12-02-2017,conventional,2017,0.77,medium,724514.73
47,05-02-2017,conventional,2017,0.68,small,1189151.17
48,29-01-2017,conventional,2017,0.76,medium,909463.13
49,22-01-2017,conventional,2017,0.87,extra_large,711564.14
50,15-01-2017,conventional,2017,0.85,large,758125.51
51,08-01-2017,conventional,2017,0.85,medium,877646.01
52,01-01-2017,conventional,2017,0.73,large,869835.55
0,31-12-2017,conventional,2017,0.92,extra_large,419590.58
1,24-12-2017,conventional,2017,1.27,small,248315.51
2,17-12-2017,conventional,2017,1.24,large,253164.73
3,10-12-2017,conventional,2017,1.03,medium,356980.37
4,03-12-2017,conventional,2017,1.18,large,307299
5,26-11-2017,conventional,2017,1.36,medium,225495
6,19-11-2017,conventional,2017,1.36,small,247612
7,12-11-2017,conventional,2017,1.4,small,254131
8,05-11-2017,conventional,2017,1.39,extra_large,271264.81
9,29-10-2017,conventional,2017,1.48,medium,251521.91
10,22-10-2017,conventional,2017,1.63,large,229001.29
11,15-10-2017,conventional,2017,1.63,extra_large,243992.86
12,08-10-2017,conventional,2017,1.7,large,243412.06
13,01-10-2017,conventional,2017,1.63,extra_large,249920.93
14,24-09-2017,conventional,2017,1.54,small,273060.96
15,17-09-2017,conventional,2017,1.47,large,274560.95
16,10-09-2017,conventional,2017,1.57,large,250327.75
17,03-09-2017,conventional,2017,1.54,large,263532.84
18,27-08-2017,conventional,2017,1.47,small,293278.78
19,20-08-2017,conventional,2017,1.42,large,297724.56
20,13-08-2017,conventional,2017,1.39,extra_large,275406.02
21,06-08-2017,conventional,2017,1.29,medium,288674.63
22,30-07-2017,conventional,2017,1.31,medium,289052.93
23,23-07-2017,conventional,2017,1.31,small,286761.46
24,16-07-2017,conventional,2017,1.3,small,270590.36
25,09-07-2017,conventional,2017,1.25,large,309542.11
26,02-07-2017,conventional,2017,1.22,extra_large,314536.29
27,25-06-2017,conventional,2017,1.24,large,297426.95
28,18-06-2017,conventional,2017,1.34,extra_large,263858.47
29,11-06-2017,conventional,2017,1.3,medium,302596.77
30,04-06-2017,conventional,2017,1.43,medium,303913.24
31,28-05-2017,conventional,2017,1.41,medium,318497.15
32,21-05-2017,conventional,2017,1.39,medium,312273.14
33,14-05-2017,conventional,2017,1.33,medium,311498.75
34,07-05-2017,conventional,2017,1.33,medium,375498.03
35,30-04-2017,conventional,2017,1.44,medium,309256.66
36,23-04-2017,conventional,2017,1.4,extra_large,305014.56
37,16-04-2017,conventional,2017,1.44,extra_large,288117.21
38,09-04-2017,conventional,2017,1.45,large,268332.13
39,02-04-2017,conventional,2017,1.39,extra_large,309926.42
40,26-03-2017,conventional,2017,1.41,small,296660.74
41,19-03-2017,conventional,2017,1.39,small,280949.58
42,12-03-2017,conventional,2017,1.42,extra_large,281539.78
43,05-03-2017,conventional,2017,1.32,small,282098.34
44,26-02-2017,conventional,2017,1.21,large,329592.25
45,19-02-2017,conventional,2017,1.27,large,286847.49
46,12-02-2017,conventional,2017,1.18,small,292605.18
47,05-02-2017,conventional,2017,0.97,medium,455798.5
48,29-01-2017,conventional,2017,1.26,small,296249.39
49,22-01-2017,conventional,2017,1.14,large,326997.65
50,15-01-2017,conventional,2017,1.27,medium,277248.48
51,08-01-2017,conventional,2017,1.22,small,305194.22
52,01-01-2017,conventional,2017,1.18,medium,283434.01
0,31-12-2017,conventional,2017,0.83,large,315463.87
1,24-12-2017,conventional,2017,1.19,medium,206250.4
2,17-12-2017,conventional,2017,1.13,small,199747.25
3,10-12-2017,conventional,2017,1.04,large,253167.21
4,03-12-2017,conventional,2017,1.02,large,261784
5,26-11-2017,conventional,2017,1.24,medium,163351
6,19-11-2017,conventional,2017,1.23,small,187293
7,12-11-2017,conventional,2017,1.26,small,200521
8,05-11-2017,conventional,2017,1.15,extra_large,250600.37
9,29-10-2017,conventional,2017,1.33,large,217679.03
10,22-10-2017,conventional,2017,1.39,extra_large,206044.77
11,15-10-2017,conventional,2017,1.46,extra_large,211342.84
12,08-10-2017,conventional,2017,1.62,extra_large,159117.57
13,01-10-2017,conventional,2017,1.54,small,205642.56
14,24-09-2017,conventional,2017,1.47,small,206719.88
15,17-09-2017,conventional,2017,1.44,medium,200632.61
16,10-09-2017,conventional,2017,1.47,extra_large,192455.24
17,03-09-2017,conventional,2017,1.44,large,208006.98
18,27-08-2017,conventional,2017,1.38,extra_large,215394.7
19,20-08-2017,conventional,2017,1.33,small,224102.83
20,13-08-2017,conventional,2017,1.35,extra_large,214146.34
21,06-08-2017,conventional,2017,1.26,large,234101.85
22,30-07-2017,conventional,2017,1.26,large,229911.14
23,23-07-2017,conventional,2017,1.13,large,266821.34
24,16-07-2017,conventional,2017,1.17,small,267806.51
25,09-07-2017,conventional,2017,1.19,medium,257780.31
26,02-07-2017,conventional,2017,1.21,large,257162.16
27,25-06-2017,conventional,2017,1.21,extra_large,251831.45
28,18-06-2017,conventional,2017,1.28,small,245564.59
29,11-06-2017,conventional,2017,1.31,small,248634.5
30,04-06-2017,conventional,2017,1.38,small,261051.5
31,28-05-2017,conventional,2017,1.25,large,288112.58
32,21-05-2017,conventional,2017,1.17,small,271051.35
33,14-05-2017,conventional,2017,1.13,small,257009.92
34,07-05-2017,conventional,2017,1.12,small,365531.86
35,30-04-2017,conventional,2017,1.18,large,285128.95
36,23-04-2017,conventional,2017,1.25,large,262771.53
37,16-04-2017,conventional,2017,1.28,medium,251124.14
38,09-04-2017,conventional,2017,1.22,large,260512.01
39,02-04-2017,conventional,2017,1.19,extra_large,288015.28
40,26-03-2017,conventional,2017,1.26,medium,258325.55
41,19-03-2017,conventional,2017,1.29,small,250471.76
42,12-03-2017,conventional,2017,1.35,large,254377.74
43,05-03-2017,conventional,2017,1.31,small,230403.88
44,26-02-2017,conventional,2017,1.13,medium,281322.06
45,19-02-2017,conventional,2017,1.18,medium,241012.17
46,12-02-2017,conventional,2017,1.13,large,255531.24
47,05-02-2017,conventional,2017,1,extra_large,379603.83
48,29-01-2017,conventional,2017,1.18,small,259671.38
49,22-01-2017,conventional,2017,1.13,small,286641.35
50,15-01-2017,conventional,2017,1.15,medium,261313.02
51,08-01-2017,conventional,2017,1.18,large,275129.35
52,01-01-2017,conventional,2017,1.11,large,240752.75
0,31-12-2017,conventional,2017,0.81,extra_large,194627.58
1,24-12-2017,conventional,2017,1.09,small,137679.86
2,17-12-2017,conventional,2017,1.08,small,124002.08
3,10-12-2017,conventional,2017,1.05,small,137960.99
4,03-12-2017,conventional,2017,0.99,large,166540
5,26-11-2017,conventional,2017,1.16,large,92146
6,19-11-2017,conventional,2017,1.09,medium,112603
7,12-11-2017,conventional,2017,1.19,small,126496
8,05-11-2017,conventional,2017,1.08,large,176421.06
9,29-10-2017,conventional,2017,1.3,extra_large,143342.57
10,22-10-2017,conventional,2017,1.42,extra_large,115432.53
11,15-10-2017,conventional,2017,1.49,medium,114826.68
12,08-10-2017,conventional,2017,1.66,extra_large,87278.58
13,01-10-2017,conventional,2017,1.59,medium,112518.2
14,24-09-2017,conventional,2017,1.51,extra_large,118080.88
15,17-09-2017,conventional,2017,1.5,medium,113231.66
16,10-09-2017,conventional,2017,1.53,medium,110081.14
17,03-09-2017,conventional,2017,1.45,extra_large,115506.15
18,27-08-2017,conventional,2017,1.43,medium,126646.81
19,20-08-2017,conventional,2017,1.41,medium,123267.26
20,13-08-2017,conventional,2017,1.38,large,109713
21,06-08-2017,conventional,2017,1.29,small,124119.9
22,30-07-2017,conventional,2017,1.29,extra_large,123476.6
23,23-07-2017,conventional,2017,1.17,extra_large,141148.36
24,16-07-2017,conventional,2017,1.16,medium,159919.52
25,09-07-2017,conventional,2017,1.11,large,157797.53
26,02-07-2017,conventional,2017,1.13,extra_large,156098.42
27,25-06-2017,conventional,2017,1.15,medium,146132.45
28,18-06-2017,conventional,2017,1.16,medium,152802.24
29,11-06-2017,conventional,2017,1.16,medium,155040.89
30,04-06-2017,conventional,2017,1.23,large,151097.89
31,28-05-2017,conventional,2017,1.15,medium,165711.15
32,21-05-2017,conventional,2017,1.01,extra_large,172518.2
33,14-05-2017,conventional,2017,0.99,large,164928.9
34,07-05-2017,conventional,2017,1.02,large,221289.76
35,30-04-2017,conventional,2017,1.22,small,162420.79
36,23-04-2017,conventional,2017,1.24,large,146324.59
37,16-04-2017,conventional,2017,1.2,small,158523.99
38,09-04-2017,conventional,2017,1.26,medium,145899.12
39,02-04-2017,conventional,2017,1.15,large,169374.96
40,26-03-2017,conventional,2017,1.21,large,146817.49
41,19-03-2017,conventional,2017,1.23,medium,141618.19
42,12-03-2017,conventional,2017,1.26,small,143644.79
43,05-03-2017,conventional,2017,1.15,large,149237.92
44,26-02-2017,conventional,2017,1.13,medium,153568.21
45,19-02-2017,conventional,2017,1.12,medium,141558.76
46,12-02-2017,conventional,2017,1.03,medium,159133.19
47,05-02-2017,conventional,2017,0.97,medium,212143.72
48,29-01-2017,conventional,2017,1.13,large,143828.34
49,22-01-2017,conventional,2017,1.04,medium,163498.85
50,15-01-2017,conventional,2017,1.06,extra_large,158063.43
51,08-01-2017,conventional,2017,1.13,small,146072.21
52,01-01-2017,conventional,2017,0.97,small,142347.9
0,31-12-2017,conventional,2017,1.03,small,578374.5
1,24-12-2017,conventional,2017,1.14,large,469533.33
2,17-12-2017,conventional,2017,1.2,large,404548.13
3,10-12-2017,conventional,2017,1.07,medium,474539.47
4,03-12-2017,conventional,2017,1.17,small,427791
5,26-11-2017,conventional,2017,1.45,large,304942
6,19-11-2017,conventional,2017,1.45,medium,331472
7,12-11-2017,conventional,2017,1.23,extra_large,442150
8,05-11-2017,conventional,2017,1.36,large,407622.18
9,29-10-2017,conventional,2017,1.45,small,374807.93
10,22-10-2017,conventional,2017,1.58,extra_large,337225.47
11,15-10-2017,conventional,2017,1.68,medium,342218.56
12,08-10-2017,conventional,2017,1.66,large,348907.43
13,01-10-2017,conventional,2017,1.74,large,318071.39
14,24-09-2017,conventional,2017,1.7,extra_large,314818.19
15,17-09-2017,conventional,2017,1.61,extra_large,354589.37
16,10-09-2017,conventional,2017,1.63,small,361079.39
17,03-09-2017,conventional,2017,1.79,extra_large,358168.59
18,27-08-2017,conventional,2017,1.87,extra_large,341841.01
19,20-08-2017,conventional,2017,1.82,large,331372.05
20,13-08-2017,conventional,2017,1.44,large,455886.37
21,06-08-2017,conventional,2017,1.46,small,471016.34
22,30-07-2017,conventional,2017,1.41,medium,503413.12
23,23-07-2017,conventional,2017,1.46,extra_large,444230.79
24,16-07-2017,conventional,2017,1.58,medium,461109.34
25,09-07-2017,conventional,2017,1.44,small,505422.37
26,02-07-2017,conventional,2017,1.55,medium,509256
27,25-06-2017,conventional,2017,1.5,small,492249.41
28,18-06-2017,conventional,2017,1.59,large,448930.73
29,11-06-2017,conventional,2017,1.55,large,440572.26
30,04-06-2017,conventional,2017,1.61,medium,428553.32
31,28-05-2017,conventional,2017,1.55,medium,481635.83
32,21-05-2017,conventional,2017,1.64,medium,403959.96
33,14-05-2017,conventional,2017,1.56,medium,410450.05
34,07-05-2017,conventional,2017,1.4,large,560446.85
35,30-04-2017,conventional,2017,1.62,extra_large,391714.3
36,23-04-2017,conventional,2017,1.6,extra_large,370499.27
37,16-04-2017,conventional,2017,1.58,medium,370816.51
38,09-04-2017,conventional,2017,1.36,large,431593.41
39,02-04-2017,conventional,2017,1.58,large,385734.97
40,26-03-2017,conventional,2017,1.57,medium,375225.76
41,19-03-2017,conventional,2017,1.59,small,372216.08
42,12-03-2017,conventional,2017,1.61,medium,354782.58
43,05-03-2017,conventional,2017,1.32,extra_large,431348.55
44,26-02-2017,conventional,2017,1.08,medium,499261.3
45,19-02-2017,conventional,2017,1.2,extra_large,431830.4
46,12-02-2017,conventional,2017,1.08,small,423595.21
47,05-02-2017,conventional,2017,0.98,extra_large,808808.87
48,29-01-2017,conventional,2017,1.08,large,513293.45
49,22-01-2017,conventional,2017,0.98,extra_large,532733.04
50,15-01-2017,conventional,2017,1.2,medium,469431.68
51,08-01-2017,conventional,2017,1.15,medium,506805.15
52,01-01-2017,conventional,2017,0.98,extra_large,526765.64
0,31-12-2017,conventional,2017,0.98,medium,619699.65
1,24-12-2017,conventional,2017,1.17,large,397332.09
2,17-12-2017,conventional,2017,0.73,large,719091.14
3,10-12-2017,conventional,2017,1.13,small,442147.66
4,03-12-2017,conventional,2017,1.08,extra_large,479566
5,26-11-2017,conventional,2017,1.24,medium,384465
6,19-11-2017,conventional,2017,1.25,extra_large,409476
7,12-11-2017,conventional,2017,1.16,medium,433591
8,05-11-2017,conventional,2017,1.04,medium,493425.51
9,29-10-2017,conventional,2017,1,extra_large,593934.52
10,22-10-2017,conventional,2017,1.57,small,343882.42
11,15-10-2017,conventional,2017,1.67,medium,322915.64
12,08-10-2017,conventional,2017,1.83,small,314828.77
13,01-10-2017,conventional,2017,1.78,medium,321740.77
14,24-09-2017,conventional,2017,1.74,medium,330959.91
15,17-09-2017,conventional,2017,1.71,small,341162.84
16,10-09-2017,conventional,2017,1.71,extra_large,351223.38
17,03-09-2017,conventional,2017,1.52,large,402400.31
18,27-08-2017,conventional,2017,1.79,small,356447.96
19,20-08-2017,conventional,2017,1.65,small,379035.92
20,13-08-2017,conventional,2017,1.24,medium,499110.51
21,06-08-2017,conventional,2017,1.34,extra_large,476535.85
22,30-07-2017,conventional,2017,1.48,large,444013.66
23,23-07-2017,conventional,2017,1.46,large,455369.95
24,16-07-2017,conventional,2017,1.48,small,449543.62
25,09-07-2017,conventional,2017,1.21,medium,575413.33
26,02-07-2017,conventional,2017,1.23,extra_large,584480.72
27,25-06-2017,conventional,2017,1.05,large,586241.71
28,18-06-2017,conventional,2017,1.1,small,591731.93
